ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
918612,26-39,female,majority,0-9y,high school,middle class,0.5116467664654503,0.0,after 2015,0.0,0.0,92101,16000.0,sedan,0,0,0,1.0
910531,16-25,male,majority,0-9y,high school,poverty,0.3322031062528092,1.0,before 2015,0.0,1.0,10238,15000.0,sports car,0,0,0,1.0
854685,26-39,female,majority,0-9y,none,working class,0.4638268843521842,0.0,before 2015,0.0,0.0,10238,18000.0,sedan,0,0,0,1.0
829614,40-64,male,majority,10-19y,university,middle class,0.4107534729412132,1.0,after 2015,0.0,0.0,32765,11000.0,sedan,1,0,1,0.0
498195,65+,female,majority,30y+,high school,upper class,0.49825957406754,1.0,before 2015,1.0,0.0,10238,11000.0,sedan,1,0,5,0.0
277626,26-39,male,majority,10-19y,none,poverty,0.3635155818200086,0.0,before 2015,0.0,1.0,10238,15000.0,sedan,0,0,2,1.0
527665,40-64,male,majority,20-29y,high school,working class,0.481567980309193,1.0,before 2015,0.0,1.0,10238,12000.0,sedan,3,1,3,0.0
449921,40-64,male,majority,10-19y,university,upper class,0.6329125316171743,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,1,0,0,0.0
953688,16-25,female,majority,0-9y,high school,poverty,0.3863765509928501,1.0,before 2015,0.0,0.0,10238,12000.0,sedan,0,0,0,1.0
925647,40-64,male,majority,0-9y,high school,middle class,0.6127350251833245,1.0,before 2015,1.0,1.0,32765,13000.0,sedan,0,0,0,1.0
104866,40-64,female,majority,0-9y,high school,working class,,0.0,before 2015,0.0,1.0,10238,10000.0,sedan,0,0,0,1.0
400562,26-39,female,minority,10-19y,none,middle class,0.4948332302558839,0.0,after 2015,1.0,1.0,10238,8000.0,sedan,2,0,3,0.0
508723,40-64,female,majority,20-29y,university,middle class,,1.0,before 2015,0.0,1.0,10238,14000.0,sedan,0,0,3,0.0
277802,26-39,male,majority,10-19y,university,upper class,0.5681315286992283,0.0,after 2015,1.0,0.0,92101,17000.0,sedan,0,0,0,1.0
630035,40-64,female,majority,20-29y,high school,upper class,0.7453860538131073,1.0,before 2015,1.0,1.0,10238,13000.0,sedan,3,1,0,0.0
276256,40-64,female,majority,10-19y,high school,upper class,0.6027617226896056,1.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,1,0.0
177582,16-25,male,minority,0-9y,none,working class,0.3925521411624277,0.0,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,0,1.0
403686,16-25,male,majority,0-9y,university,middle class,0.4965338738721264,1.0,before 2015,1.0,1.0,10238,6000.0,sedan,0,0,0,0.0
650746,26-39,female,majority,10-19y,none,working class,,0.0,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,3,1.0
776379,40-64,female,majority,20-29y,high school,upper class,0.7765591455706297,1.0,before 2015,0.0,1.0,32765,13000.0,sedan,3,0,0,0.0
777885,40-64,female,majority,20-29y,high school,upper class,0.6182580991974427,1.0,before 2015,1.0,1.0,10238,15000.0,sedan,2,0,1,0.0
781035,16-25,male,majority,0-9y,high school,poverty,0.2343895342350447,1.0,before 2015,0.0,0.0,32765,12000.0,sedan,0,0,0,1.0
828324,26-39,male,majority,0-9y,high school,poverty,0.3505304279819008,0.0,before 2015,1.0,1.0,32765,8000.0,sedan,0,0,0,1.0
813341,65+,female,minority,30y+,none,middle class,0.4874645595687514,1.0,before 2015,1.0,1.0,32765,5000.0,sedan,3,0,0,0.0
827898,40-64,male,majority,20-29y,university,upper class,0.6695729313068942,1.0,after 2015,0.0,1.0,21217,11000.0,sedan,3,0,1,1.0
457285,40-64,female,majority,20-29y,high school,middle class,0.6001996811721423,1.0,before 2015,0.0,1.0,10238,,sedan,1,0,0,0.0
680919,16-25,female,majority,0-9y,high school,working class,0.4256430305423096,0.0,before 2015,0.0,1.0,10238,15000.0,sedan,0,0,0,1.0
79260,26-39,male,majority,10-19y,university,middle class,0.4772592012898568,0.0,before 2015,0.0,1.0,10238,13000.0,sedan,2,0,4,1.0
308586,16-25,female,majority,0-9y,none,working class,0.4358748607590172,0.0,after 2015,1.0,1.0,92101,12000.0,sedan,0,0,0,1.0
171762,26-39,male,majority,10-19y,none,poverty,0.3930116698115786,0.0,before 2015,0.0,1.0,10238,11000.0,sedan,2,1,4,0.0
85568,65+,male,minority,20-29y,university,upper class,0.4143016805242815,1.0,before 2015,1.0,1.0,10238,,sedan,1,0,1,0.0
973470,16-25,male,minority,0-9y,university,middle class,0.4699857525886301,1.0,before 2015,0.0,1.0,32765,11000.0,sedan,0,0,0,1.0
456102,26-39,male,majority,10-19y,university,middle class,0.328671664213881,1.0,after 2015,0.0,1.0,10238,,sedan,3,0,1,0.0
702884,65+,male,majority,0-9y,university,upper class,,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,1.0
145769,16-25,female,majority,0-9y,none,poverty,,0.0,before 2015,0.0,0.0,10238,13000.0,sedan,0,0,0,1.0
486729,65+,female,majority,30y+,high school,upper class,0.6381004203412624,0.0,before 2015,1.0,1.0,10238,,sedan,2,1,4,0.0
46172,40-64,female,majority,20-29y,high school,upper class,0.6357600253126064,1.0,before 2015,0.0,1.0,10238,11000.0,sedan,1,0,3,0.0
366895,16-25,male,majority,0-9y,university,poverty,0.3045477014251953,1.0,before 2015,0.0,1.0,10238,15000.0,sedan,0,0,0,1.0
949933,40-64,male,minority,10-19y,none,poverty,,0.0,before 2015,0.0,1.0,10238,9000.0,sedan,0,0,0,1.0
795366,16-25,female,majority,0-9y,none,poverty,,0.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,1.0
685602,65+,female,majority,30y+,high school,upper class,0.6641451987815057,0.0,before 2015,1.0,1.0,10238,9000.0,sedan,3,0,0,0.0
454978,26-39,female,majority,0-9y,university,upper class,0.5579951427753703,1.0,after 2015,1.0,0.0,10238,12000.0,sedan,0,0,0,0.0
811551,16-25,male,majority,0-9y,university,working class,0.3699006108349729,1.0,before 2015,1.0,0.0,32765,13000.0,sedan,0,0,0,0.0
569958,65+,male,majority,30y+,high school,upper class,0.6065484983345751,1.0,before 2015,1.0,1.0,10238,13000.0,sedan,4,0,0,0.0
841491,26-39,female,majority,10-19y,high school,working class,0.6469238969549422,0.0,before 2015,0.0,1.0,10238,12000.0,sedan,0,0,1,0.0
116199,16-25,male,majority,0-9y,high school,working class,0.3977001998989168,1.0,after 2015,0.0,1.0,32765,13000.0,sedan,0,0,0,1.0
893542,40-64,male,minority,10-19y,high school,upper class,0.7928853742076165,1.0,before 2015,0.0,1.0,10238,,sedan,1,0,1,0.0
96421,65+,male,majority,30y+,university,upper class,0.7042280046651094,1.0,after 2015,0.0,0.0,10238,14000.0,sedan,5,0,2,0.0
293475,65+,female,majority,30y+,university,upper class,0.6567180218384583,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,0,0,2,0.0
203613,65+,male,majority,10-19y,university,upper class,,1.0,after 2015,0.0,1.0,92101,11000.0,sedan,1,1,2,0.0
78172,26-39,male,majority,10-19y,university,middle class,,1.0,before 2015,1.0,0.0,10238,9000.0,sports car,2,1,0,0.0
329676,26-39,female,majority,10-19y,university,middle class,0.5938543280814313,0.0,after 2015,0.0,1.0,10238,11000.0,sports car,0,0,0,0.0
200506,26-39,female,majority,10-19y,high school,middle class,0.4234802054638045,1.0,after 2015,0.0,1.0,10238,17000.0,sedan,0,0,1,0.0
642689,26-39,male,majority,10-19y,none,middle class,0.4118137181793745,1.0,before 2015,1.0,1.0,10238,9000.0,sedan,0,0,0,0.0
965846,26-39,male,majority,10-19y,university,upper class,0.5237786428900093,1.0,before 2015,1.0,1.0,10238,8000.0,sedan,2,0,1,0.0
913065,26-39,male,majority,10-19y,high school,working class,0.4370059167559577,1.0,after 2015,1.0,1.0,32765,7000.0,sedan,4,1,2,0.0
377816,16-25,female,minority,0-9y,high school,poverty,0.26792669036558,0.0,after 2015,0.0,0.0,10238,15000.0,sedan,0,0,0,0.0
996456,40-64,female,minority,20-29y,none,upper class,0.6654769083432548,1.0,before 2015,0.0,0.0,10238,16000.0,sedan,3,0,0,0.0
605373,26-39,female,majority,10-19y,high school,poverty,0.4352284719693461,0.0,after 2015,0.0,1.0,10238,12000.0,sedan,0,0,0,0.0
947853,26-39,male,majority,10-19y,high school,middle class,0.5502490277614757,1.0,before 2015,0.0,1.0,10238,10000.0,sedan,0,0,1,0.0
839760,26-39,male,majority,10-19y,high school,poverty,0.3549671388000978,0.0,after 2015,1.0,1.0,32765,8000.0,sedan,4,0,1,1.0
397560,65+,male,majority,10-19y,university,upper class,0.2558368788769217,1.0,before 2015,1.0,1.0,10238,,sedan,0,0,3,0.0
400017,26-39,female,majority,10-19y,none,poverty,0.2701930462498648,1.0,after 2015,1.0,0.0,10238,12000.0,sedan,0,0,1,0.0
439231,65+,male,majority,0-9y,university,upper class,0.7140675054489758,1.0,after 2015,1.0,1.0,32765,8000.0,sedan,0,0,0,1.0
417103,26-39,female,majority,0-9y,none,working class,0.3322173325159018,0.0,before 2015,1.0,1.0,10238,13000.0,sedan,0,0,0,0.0
267023,16-25,male,majority,0-9y,high school,poverty,0.3189177392150015,1.0,before 2015,0.0,1.0,10238,11000.0,sedan,0,0,0,1.0
245117,40-64,male,minority,0-9y,university,upper class,0.6282607890183867,1.0,after 2015,1.0,1.0,10238,13000.0,sedan,0,0,0,0.0
202518,26-39,female,minority,10-19y,none,poverty,0.3135714708801836,0.0,before 2015,1.0,1.0,10238,8000.0,sedan,0,0,2,0.0
862679,65+,female,majority,30y+,university,upper class,0.8275166511075266,0.0,before 2015,0.0,1.0,10238,,sedan,3,1,3,0.0
741377,40-64,male,majority,20-29y,university,upper class,0.6150016644670072,1.0,after 2015,1.0,1.0,10238,7000.0,sedan,4,1,2,0.0
880628,26-39,female,majority,10-19y,high school,poverty,0.4271866929096974,1.0,before 2015,0.0,1.0,10238,11000.0,sedan,0,0,1,1.0
568152,26-39,female,majority,0-9y,university,middle class,,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,1.0
612154,26-39,female,majority,10-19y,high school,upper class,0.5705957708938973,1.0,before 2015,1.0,0.0,10238,12000.0,sedan,0,0,0,0.0
454160,26-39,male,majority,0-9y,none,working class,,1.0,after 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,0.0
227941,40-64,female,majority,20-29y,university,middle class,0.5660865838074837,1.0,before 2015,1.0,1.0,10238,14000.0,sedan,3,0,4,0.0
277454,65+,female,majority,0-9y,high school,upper class,0.7246516260211215,1.0,after 2015,0.0,1.0,10238,15000.0,sedan,0,0,0,0.0
850641,65+,male,majority,10-19y,high school,upper class,0.5944123555771336,1.0,after 2015,1.0,1.0,10238,12000.0,sedan,3,0,1,0.0
313949,26-39,male,majority,10-19y,none,poverty,0.4157358422399237,0.0,before 2015,1.0,1.0,10238,10000.0,sedan,1,0,1,1.0
531038,26-39,female,majority,10-19y,high school,middle class,0.6806248475377844,1.0,after 2015,0.0,1.0,10238,12000.0,sedan,0,0,0,0.0
548681,40-64,male,majority,20-29y,none,middle class,0.2281286996504181,0.0,before 2015,1.0,1.0,32765,7000.0,sedan,8,2,2,0.0
747021,40-64,male,majority,0-9y,university,upper class,0.6839659624662064,1.0,after 2015,1.0,1.0,10238,5000.0,sedan,0,0,0,0.0
614666,40-64,female,majority,20-29y,university,upper class,0.6476691481025054,1.0,after 2015,0.0,1.0,10238,10000.0,sedan,3,0,2,0.0
945698,40-64,male,majority,20-29y,high school,poverty,0.256228561983949,0.0,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,3,0.0
611418,16-25,female,majority,0-9y,high school,working class,,1.0,before 2015,0.0,0.0,10238,18000.0,sedan,0,0,0,0.0
9941,26-39,female,majority,10-19y,high school,poverty,0.4076710274049052,0.0,before 2015,0.0,1.0,10238,12000.0,sedan,2,0,1,0.0
382705,16-25,female,majority,0-9y,university,upper class,0.4316194342524034,1.0,after 2015,0.0,1.0,10238,11000.0,sedan,0,0,0,0.0
114941,26-39,male,minority,10-19y,none,working class,,0.0,before 2015,0.0,0.0,10238,12000.0,sedan,3,0,1,1.0
131534,16-25,female,majority,0-9y,none,poverty,,0.0,before 2015,0.0,0.0,92101,14000.0,sedan,0,0,0,0.0
655964,16-25,male,majority,0-9y,high school,working class,,0.0,before 2015,0.0,0.0,92101,15000.0,sedan,0,0,0,1.0
984920,26-39,female,majority,10-19y,university,upper class,0.5365905524626464,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,0,1,0,0.0
520581,40-64,male,majority,20-29y,high school,middle class,0.6050150174493037,1.0,before 2015,0.0,0.0,10238,15000.0,sedan,0,1,1,0.0
371132,40-64,male,majority,10-19y,high school,upper class,0.6890168595706068,1.0,after 2015,1.0,1.0,10238,12000.0,sedan,1,0,2,0.0
608987,16-25,female,majority,0-9y,high school,working class,0.3607003088952675,1.0,before 2015,0.0,1.0,10238,14000.0,sedan,0,0,0,0.0
812547,40-64,female,minority,20-29y,university,upper class,0.7724106704853996,1.0,before 2015,1.0,1.0,10238,9000.0,sedan,2,0,2,0.0
270305,40-64,female,majority,10-19y,university,middle class,0.5623849102205396,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,0,0,5,0.0
94864,26-39,male,majority,10-19y,university,upper class,0.6047903720798489,0.0,after 2015,1.0,1.0,10238,15000.0,sedan,0,0,3,0.0
832985,26-39,male,majority,0-9y,university,upper class,0.6649526471177105,1.0,before 2015,0.0,1.0,10238,15000.0,sedan,0,0,0,0.0
578026,26-39,female,minority,10-19y,none,poverty,0.2584986475919236,1.0,before 2015,0.0,1.0,10238,14000.0,sedan,0,0,1,0.0
158411,65+,female,majority,30y+,university,upper class,0.6229219906418461,1.0,after 2015,1.0,1.0,10238,7000.0,sedan,6,0,4,0.0
965962,16-25,female,majority,0-9y,high school,poverty,0.221954566050738,0.0,before 2015,0.0,0.0,10238,,sedan,0,0,0,1.0
270343,26-39,female,majority,10-19y,university,upper class,0.7338838668548553,1.0,after 2015,0.0,0.0,10238,13000.0,sedan,2,0,2,0.0
298541,26-39,male,majority,10-19y,university,working class,,1.0,before 2015,0.0,1.0,10238,12000.0,sedan,3,0,3,0.0
77834,40-64,male,majority,20-29y,university,upper class,0.4886968630423373,1.0,before 2015,1.0,1.0,10238,,sedan,3,1,2,0.0
895871,16-25,female,majority,0-9y,none,working class,0.3974832419886633,0.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,1.0
150276,65+,male,majority,30y+,high school,upper class,0.5949848654212657,1.0,after 2015,1.0,1.0,10238,7000.0,sedan,3,0,8,0.0
276564,26-39,male,majority,10-19y,none,working class,,0.0,before 2015,0.0,0.0,32765,15000.0,sedan,0,1,2,0.0
666008,26-39,female,majority,0-9y,high school,middle class,0.5074866002249934,1.0,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,0.0
968311,65+,male,majority,10-19y,university,upper class,0.5787321513939002,1.0,after 2015,1.0,1.0,10238,7000.0,sedan,2,0,1,0.0
182184,40-64,female,majority,0-9y,university,upper class,,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,0.0
583749,16-25,male,majority,0-9y,high school,working class,0.3700495619279837,0.0,after 2015,0.0,0.0,92101,16000.0,sedan,0,0,0,1.0
686620,40-64,male,majority,20-29y,high school,upper class,0.5209372267151192,1.0,after 2015,0.0,1.0,32765,10000.0,sedan,4,1,2,0.0
884501,40-64,female,majority,0-9y,university,upper class,0.629561765194454,1.0,after 2015,0.0,1.0,32765,11000.0,sedan,0,0,0,0.0
169656,65+,male,majority,30y+,high school,upper class,0.5095099913719647,1.0,before 2015,0.0,1.0,32765,11000.0,sedan,7,0,3,0.0
975961,65+,female,majority,30y+,high school,middle class,0.6049065358383727,1.0,before 2015,1.0,1.0,32765,9000.0,sports car,10,0,3,0.0
937716,65+,male,majority,30y+,university,upper class,0.6738113407942623,1.0,after 2015,1.0,1.0,10238,13000.0,sedan,4,0,3,0.0
278029,40-64,male,majority,0-9y,university,upper class,0.6395131960576228,1.0,before 2015,1.0,0.0,10238,14000.0,sedan,0,0,0,0.0
995242,26-39,male,minority,10-19y,none,poverty,0.3754060474029069,0.0,before 2015,0.0,0.0,32765,12000.0,sedan,2,2,0,1.0
919799,65+,female,majority,20-29y,high school,upper class,0.6002914540131934,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,1,0,1,0.0
955572,26-39,male,majority,10-19y,high school,poverty,0.2903776965781191,0.0,before 2015,1.0,1.0,10238,12000.0,sedan,4,0,5,1.0
211129,26-39,male,majority,10-19y,none,working class,0.337763772273958,0.0,after 2015,1.0,0.0,10238,12000.0,sedan,2,1,2,0.0
318141,40-64,male,majority,10-19y,university,upper class,0.6238940157264959,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,2,3,1,0.0
123428,26-39,male,majority,0-9y,none,poverty,0.1922339121015746,0.0,before 2015,0.0,1.0,10238,14000.0,sedan,0,0,0,1.0
895571,40-64,female,majority,20-29y,university,upper class,0.6448895574873921,1.0,after 2015,0.0,1.0,32765,14000.0,sedan,1,0,0,0.0
297659,65+,female,majority,10-19y,high school,middle class,0.6338098771565343,1.0,before 2015,0.0,1.0,32765,9000.0,sedan,2,0,1,1.0
468623,65+,female,majority,10-19y,high school,upper class,0.582437823884746,1.0,before 2015,0.0,1.0,32765,11000.0,sedan,1,1,0,0.0
97857,26-39,female,majority,10-19y,university,upper class,0.5980305580914328,1.0,after 2015,0.0,0.0,10238,12000.0,sedan,0,0,1,0.0
117869,40-64,male,majority,20-29y,high school,upper class,0.5489150697748575,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,1,0,2,0.0
905046,40-64,male,majority,20-29y,university,upper class,0.5523881323880686,1.0,after 2015,1.0,1.0,32765,11000.0,sedan,7,1,2,0.0
451227,26-39,female,majority,10-19y,high school,upper class,0.5095717000423156,0.0,after 2015,0.0,1.0,32765,10000.0,sedan,2,0,0,0.0
373872,26-39,male,majority,0-9y,high school,middle class,0.5117376349446104,1.0,before 2015,0.0,0.0,10238,13000.0,sedan,0,0,0,1.0
913451,65+,male,majority,30y+,high school,middle class,0.4628364662982673,1.0,before 2015,1.0,1.0,32765,,sedan,5,0,2,0.0
948703,26-39,male,majority,0-9y,high school,middle class,0.4794069219483382,0.0,before 2015,0.0,1.0,21217,10000.0,sedan,0,0,0,1.0
607238,65+,male,majority,30y+,university,upper class,0.7123848645541435,1.0,before 2015,1.0,1.0,10238,9000.0,sedan,3,0,6,0.0
288785,40-64,female,majority,20-29y,high school,upper class,0.5561496317258147,1.0,after 2015,1.0,1.0,32765,8000.0,sedan,1,0,1,0.0
196588,16-25,male,majority,0-9y,none,poverty,0.3372573932305708,0.0,before 2015,1.0,1.0,32765,,sedan,0,0,0,1.0
710895,16-25,male,majority,0-9y,high school,poverty,0.2678767803164774,0.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,1.0
133119,40-64,male,majority,20-29y,university,upper class,0.5239348835695834,1.0,before 2015,1.0,1.0,32765,13000.0,sedan,4,3,1,0.0
157866,16-25,female,minority,0-9y,high school,working class,0.5636837161034072,0.0,before 2015,0.0,1.0,10238,,sedan,0,0,0,1.0
344650,26-39,female,majority,10-19y,high school,middle class,0.3453572376484412,1.0,after 2015,1.0,0.0,10238,15000.0,sedan,0,0,1,0.0
139382,26-39,male,majority,0-9y,university,middle class,,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,0.0
311831,40-64,male,majority,20-29y,university,upper class,0.4162840973092876,1.0,after 2015,0.0,1.0,32765,11000.0,sedan,7,2,2,0.0
18175,65+,male,majority,10-19y,university,upper class,0.6710577400351899,1.0,before 2015,1.0,0.0,10238,19000.0,sedan,1,0,1,1.0
337154,40-64,male,majority,20-29y,high school,upper class,0.6092538270787325,0.0,after 2015,1.0,1.0,10238,11000.0,sedan,2,0,2,0.0
439225,65+,female,majority,30y+,none,upper class,0.6377627271910699,1.0,after 2015,1.0,1.0,10238,9000.0,sedan,0,0,9,0.0
961745,40-64,male,majority,20-29y,none,working class,0.4146216328652929,0.0,before 2015,0.0,1.0,10238,16000.0,sports car,1,1,2,0.0
203422,26-39,female,majority,10-19y,none,poverty,0.3359988718015389,0.0,before 2015,1.0,1.0,10238,12000.0,sedan,2,0,1,1.0
921332,40-64,male,majority,20-29y,university,middle class,0.5260178391079982,1.0,before 2015,0.0,1.0,10238,15000.0,sedan,5,2,3,0.0
587280,65+,male,majority,30y+,university,upper class,0.6079374664098495,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,4,1,6,0.0
110753,65+,female,majority,30y+,university,upper class,0.5183509849945727,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,1,0,2,0.0
619056,16-25,male,minority,0-9y,none,poverty,0.3795074091352928,0.0,before 2015,0.0,1.0,10238,11000.0,sedan,0,0,0,1.0
229960,26-39,male,majority,10-19y,university,middle class,0.4403460315331537,1.0,after 2015,0.0,1.0,10238,14000.0,sedan,2,0,1,0.0
438567,40-64,female,majority,20-29y,high school,working class,0.3081124927383421,1.0,before 2015,1.0,0.0,10238,14000.0,sedan,0,2,0,0.0
256735,40-64,female,majority,0-9y,university,middle class,0.5106534385283876,0.0,after 2015,1.0,1.0,10238,9000.0,sedan,0,0,0,0.0
679847,26-39,male,majority,10-19y,high school,upper class,0.4965554571818523,1.0,after 2015,0.0,1.0,10238,11000.0,sedan,2,0,2,0.0
59621,16-25,female,majority,0-9y,university,working class,,1.0,before 2015,1.0,0.0,10238,13000.0,sedan,0,0,0,0.0
781339,65+,female,majority,10-19y,university,upper class,0.5969511707936863,1.0,after 2015,0.0,1.0,10238,15000.0,sedan,0,0,0,0.0
989865,65+,male,majority,30y+,high school,upper class,0.7445940362318062,1.0,after 2015,0.0,1.0,32765,12000.0,sedan,6,0,3,0.0
320282,16-25,female,majority,0-9y,high school,poverty,0.3528606512240136,1.0,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,0.0
875652,26-39,male,majority,10-19y,high school,middle class,0.4725620372205885,1.0,before 2015,1.0,0.0,10238,,sedan,2,0,0,0.0
778438,40-64,female,majority,20-29y,high school,working class,0.5034561261777147,1.0,before 2015,1.0,1.0,10238,7000.0,sedan,3,0,1,0.0
695849,40-64,female,majority,20-29y,high school,upper class,0.5281279666088714,1.0,after 2015,1.0,1.0,32765,11000.0,sedan,3,0,0,0.0
907249,65+,male,majority,30y+,high school,upper class,0.5360526546947815,1.0,before 2015,0.0,0.0,32765,14000.0,sedan,11,5,2,0.0
